wellbore_id,checkpoint_depth,target_25m,event_type,synthetic_data_used,feat_depth,feat_norm_depth,feat_similar_well_count,feat_best_similarity,feat_mean_similarity,feat_weighted_any_evidence,feat_weighted_mud_loss_evidence,feat_weighted_kick_evidence,feat_weighted_stuck_pipe_evidence,feat_high_confidence_event_count,feat_closest_event_distance
15/9-19 ST2,2375.0,0,NONE,False,2375.0,0.6634,23,100.0,71.48,0.5859,0.0,0.0,0.5859,1,13.0
15/9-19 ST2,2400.0,0,NONE,False,2400.0,0.6704,23,100.0,71.48,0.6786,0.6786,0.0,0.0,1,10.0
15/9-19 ST2,2425.0,0,NONE,False,2425.0,0.6774,23,100.0,71.48,0.6786,0.6786,0.0,0.0,1,15.0
15/9-19 ST2,2450.0,0,NONE,False,2450.0,0.6844,23,100.0,71.48,0.0,0.0,0.0,0.0,0,39.2
15/9-19 ST2,2475.0,0,NONE,False,2475.0,0.6913,23,100.0,71.48,0.5859,0.5859,0.0,0.0,1,14.2
15/9-19 ST2,2500.0,0,NONE,False,2500.0,0.6983,23,100.0,71.48,1.8297,1.8297,0.0,0.0,3,10.8
15/9-19 ST2,2525.0,0,NONE,False,2525.0,0.7053,23,100.0,71.48,2.4876,2.4876,0.0,0.0,4,4.0
15/9-19 ST2,2550.0,0,NONE,False,2550.0,0.7123,23,100.0,71.48,4.2759,4.2759,0.0,0.0,7,15.0
15/9-19 ST2,2575.0,0,NONE,False,2575.0,0.7193,23,100.0,71.48,4.8048,4.2011,0.0,0.6037,8,2.5
15/9-19 ST2,2600.0,0,NONE,False,2600.0,0.7263,23,100.0,71.48,4.042,3.4383,0.0,0.6037,7,2.0
15/9-19 ST2,2625.0,0,NONE,False,2625.0,0.7332,23,100.0,71.48,2.8742,2.8742,0.0,0.0,5,9.0
15/9-19 ST2,2650.0,0,NONE,False,2650.0,0.7402,23,100.0,71.48,3.7434,3.7434,0.0,0.0,6,0.3
15/9-19 ST2,2675.0,0,NONE,False,2675.0,0.7472,23,100.0,71.48,4.2813,4.2813,0.0,0.0,7,1.0
15/9-19 ST2,2700.0,0,NONE,False,2700.0,0.7542,23,100.0,71.48,1.1428,1.1428,0.0,0.0,2,22.7
15/9-19 ST2,2725.0,0,NONE,False,2725.0,0.7612,23,100.0,71.48,0.6786,0.6786,0.0,0.0,1,17.0
15/9-19 ST2,2750.0,0,NONE,False,2750.0,0.7682,23,100.0,71.48,1.8953,1.8953,0.0,0.0,3,8.0
15/9-19 ST2,2775.0,0,NONE,False,2775.0,0.7751,23,100.0,71.48,1.8161,1.8161,0.0,0.0,3,0.0
15/9-19 ST2,2800.0,0,NONE,False,2800.0,0.7821,23,100.0,71.48,1.2043,1.2043,0.0,0.0,2,18.2
15/9-19 ST2,2825.0,0,NONE,False,2825.0,0.7891,23,100.0,71.48,2.3637,2.3637,0.0,0.0,4,2.0
15/9-19 ST2,2850.0,0,NONE,False,2850.0,0.7961,23,100.0,71.48,2.9686,2.9686,0.0,0.0,5,0.0
15/9-19 ST2,2875.0,0,NONE,False,2875.0,0.8031,23,100.0,71.48,4.1551,4.1551,0.0,0.0,7,1.0
15/9-19 ST2,2900.0,0,NONE,False,2900.0,0.8101,23,100.0,71.48,3.0245,3.0245,0.0,0.0,5,15.0
15/9-19 ST2,2925.0,0,NONE,False,2925.0,0.817,23,100.0,71.48,1.8953,1.2835,0.0,0.6118,3,2.0
15/9-19 ST2,2950.0,0,NONE,False,2950.0,0.824,23,100.0,71.48,1.2904,0.6786,0.0,0.6118,2,23.0
15/9-19 ST2,2975.0,0,NONE,False,2975.0,0.831,23,100.0,71.48,2.0358,2.0358,0.0,0.0,3,8.0
15/9-19 ST2,3000.0,0,NONE,False,3000.0,0.838,23,100.0,71.48,2.7144,2.7144,0.0,0.0,4,17.0
15/9-19 ST2,3025.0,0,NONE,False,3025.0,0.845,23,100.0,71.48,2.6217,2.6217,0.0,0.0,4,0.0
15/9-19 ST2,3050.0,0,NONE,False,3050.0,0.852,23,100.0,71.48,5.3361,5.3361,0.0,0.0,8,3.0
15/9-19 ST2,3075.0,0,NONE,False,3075.0,0.8589,23,100.0,71.48,3.8562,3.8562,0.0,0.0,6,15.0
15/9-19 ST2,3100.0,0,NONE,False,3100.0,0.8659,23,100.0,71.48,1.1418,1.1418,0.0,0.0,2,10.0
15/9-19 ST2,3125.0,0,NONE,False,3125.0,0.8729,23,100.0,71.48,0.0,0.0,0.0,0.0,0,35.0
15/9-19 ST2,3150.0,0,NONE,False,3150.0,0.8799,23,100.0,71.48,0.6786,0.6786,0.0,0.0,1,11.0
15/9-19 ST2,3175.0,0,NONE,False,3175.0,0.8869,23,100.0,71.48,2.3676,2.3676,0.0,0.0,4,14.0
15/9-19 ST2,3200.0,0,NONE,False,3200.0,0.8939,23,100.0,71.48,2.3172,2.3172,0.0,0.0,4,6.0
15/9-19 ST2,3225.0,0,NONE,False,3225.0,0.9008,23,100.0,71.48,1.8721,1.1935,0.0,0.6786,3,18.0
15/9-19 ST2,3250.0,0,NONE,False,3250.0,0.9078,23,100.0,71.48,1.9225,1.2439,0.0,0.6786,3,2.0
15/9-19 ST2,3275.0,0,NONE,False,3275.0,0.9148,23,100.0,71.48,1.252,1.252,0.0,0.0,2,3.0
15/9-19 ST2,3300.0,0,NONE,False,3300.0,0.9218,23,100.0,71.48,1.1387,1.1387,0.0,0.0,2,4.0
15/9-19 ST2,3325.0,0,NONE,False,3325.0,0.9288,23,100.0,71.48,0.5653,0.5653,0.0,0.0,1,6.0
15/9-19 ST2,3350.0,0,NONE,False,3350.0,0.9358,23,100.0,71.48,0.0,0.0,0.0,0.0,0,31.0
15/9-19 ST2,3375.0,0,NONE,False,3375.0,0.9427,23,100.0,71.48,0.0,0.0,0.0,0.0,0,56.0
15/9-19 ST2,3400.0,0,NONE,False,3400.0,0.9497,23,100.0,71.48,0.0,0.0,0.0,0.0,0,39.0
15/9-19 ST2,3425.0,0,NONE,False,3425.0,0.9567,23,100.0,71.48,1.1306,1.1306,0.0,0.0,2,14.0
15/9-19 ST2,3450.0,0,NONE,False,3450.0,0.9637,23,100.0,71.48,1.1306,1.1306,0.0,0.0,2,10.0
15/9-19 ST2,3475.0,0,NONE,False,3475.0,0.9707,23,100.0,71.48,0.0,0.0,0.0,0.0,0,35.0
15/9-19 ST2,3500.0,0,NONE,False,3500.0,0.9777,23,100.0,71.48,0.0,0.0,0.0,0.0,0,58.0
15/9-19 ST2,3525.0,0,NONE,False,3525.0,0.9846,23,100.0,71.48,0.0,0.0,0.0,0.0,0,33.0
15/9-19 ST2,3550.0,0,NONE,False,3550.0,0.9916,23,100.0,71.48,0.6282,0.0,0.0,0.6282,1,8.0
15/9-19 ST2,3575.0,0,NONE,False,3575.0,0.9986,23,100.0,71.48,1.8613,1.2331,0.0,0.6282,3,6.0
15/9-F-1,50.0,0,NONE,False,50.0,0.0138,23,67.97,67.19,3.8683,0.625,0.0,3.2433,6,0.0
15/9-F-1,75.0,0,NONE,False,75.0,0.0206,23,67.97,67.19,3.8259,1.875,0.0,1.9509,6,5.0
15/9-F-1,100.0,0,NONE,False,100.0,0.0275,23,67.97,67.19,3.1566,3.1566,0.0,0.0,5,2.0
15/9-F-1,125.0,0,NONE,False,125.0,0.0344,23,67.97,67.19,5.7834,5.7834,0.0,0.0,9,0.6
15/9-F-1,150.0,0,NONE,False,150.0,0.0413,23,67.97,67.19,5.7942,5.7942,0.0,0.0,9,0.1
15/9-F-1,175.0,0,NONE,False,175.0,0.0482,23,67.97,67.19,2.5656,1.8915,0.0,0.6741,4,3.0
15/9-F-1,200.0,0,NONE,False,200.0,0.0551,23,67.97,67.19,2.5232,1.8491,0.0,0.6741,4,18.0
15/9-F-1,225.0,0,NONE,False,225.0,0.0619,23,67.97,67.19,4.4665,4.4665,0.0,0.0,7,7.0
15/9-F-1,250.0,0,NONE,False,250.0,0.0688,23,67.97,67.19,4.5647,4.5647,0.0,0.0,7,1.0
15/9-F-1,275.0,0,NONE,False,275.0,0.0757,23,67.97,67.19,3.2544,3.2544,0.0,0.0,5,11.6
15/9-F-1,300.0,0,NONE,False,300.0,0.0826,23,67.97,67.19,2.5524,1.9062,0.6462,0.0,4,7.0
15/9-F-1,325.0,0,NONE,False,325.0,0.0895,23,67.97,67.19,0.6462,0.0,0.6462,0.0,1,15.0
15/9-F-1,350.0,0,NONE,False,350.0,0.0964,23,67.97,67.19,0.0,0.0,0.0,0.0,0,40.0
15/9-F-1,375.0,0,NONE,False,375.0,0.1032,23,67.97,67.19,0.0,0.0,0.0,0.0,0,65.0
15/9-F-1,400.0,0,NONE,False,400.0,0.1101,23,67.97,67.19,0.0,0.0,0.0,0.0,0,90.0
15/9-F-1,425.0,0,NONE,False,425.0,0.117,23,67.97,67.19,0.0,0.0,0.0,0.0,0,115.0
15/9-F-1,450.0,0,NONE,False,450.0,0.1239,23,67.97,67.19,0.0,0.0,0.0,0.0,0,128.0
15/9-F-1,475.0,0,NONE,False,475.0,0.1308,23,67.97,67.19,0.0,0.0,0.0,0.0,0,103.0
15/9-F-1,500.0,0,NONE,False,500.0,0.1377,23,67.97,67.19,0.0,0.0,0.0,0.0,0,78.0
15/9-F-1,525.0,0,NONE,False,525.0,0.1445,23,67.97,67.19,0.0,0.0,0.0,0.0,0,53.0
15/9-F-1,550.0,0,NONE,False,550.0,0.1514,23,67.97,67.19,0.0,0.0,0.0,0.0,0,28.0
15/9-F-1,575.0,0,NONE,False,575.0,0.1583,23,67.97,67.19,0.6741,0.6741,0.0,0.0,1,3.0
15/9-F-1,600.0,0,NONE,False,600.0,0.1652,23,67.97,67.19,1.3203,1.3203,0.0,0.0,2,10.0
15/9-F-1,625.0,0,NONE,False,625.0,0.1721,23,67.97,67.19,1.2962,0.6462,0.0,0.65,2,12.0
15/9-F-1,650.0,0,NONE,False,650.0,0.179,23,67.97,67.19,0.65,0.0,0.0,0.65,1,13.0
15/9-F-1,675.0,0,NONE,False,675.0,0.1858,23,67.97,67.19,0.6741,0.6741,0.0,0.0,1,10.0
15/9-F-1,700.0,0,NONE,False,700.0,0.1927,23,67.97,67.19,0.6741,0.6741,0.0,0.0,1,15.0
15/9-F-1,725.0,0,NONE,False,725.0,0.1996,23,67.97,67.19,0.0,0.0,0.0,0.0,0,29.3
15/9-F-1,750.0,0,NONE,False,750.0,0.2065,23,67.97,67.19,0.6462,0.6462,0.0,0.0,1,4.3
15/9-F-1,775.0,0,NONE,False,775.0,0.2134,23,67.97,67.19,1.0588,0.6462,0.0,0.4126,2,18.1
15/9-F-1,800.0,0,NONE,False,800.0,0.2203,23,67.97,67.19,0.4126,0.0,0.0,0.4126,1,6.9
15/9-F-1,825.0,0,NONE,False,825.0,0.2271,23,67.97,67.19,3.3598,3.3598,0.0,0.0,7,4.0
15/9-F-1,850.0,0,NONE,False,850.0,0.234,23,67.97,67.19,4.6262,4.6262,0.0,0.0,9,2.0
15/9-F-1,875.0,0,NONE,False,875.0,0.2409,23,67.97,67.19,5.5581,5.5581,0.0,0.0,9,3.0
15/9-F-1,900.0,0,NONE,False,900.0,0.2478,23,67.97,67.19,5.5841,5.5841,0.0,0.0,9,0.0
15/9-F-1,925.0,0,NONE,False,925.0,0.2547,23,67.97,67.19,4.0275,4.0275,0.0,0.0,7,5.0
15/9-F-1,950.0,0,NONE,False,950.0,0.2616,23,67.97,67.19,1.4427,1.4427,0.0,0.0,3,20.0
15/9-F-1,975.0,0,NONE,False,975.0,0.2684,23,67.97,67.19,0.6741,0.6741,0.0,0.0,1,25.0
15/9-F-1,1000.0,0,NONE,False,1000.0,0.2753,23,67.97,67.19,0.6741,0.6741,0.0,0.0,1,0.0
15/9-F-1,1025.0,0,NONE,False,1025.0,0.2822,23,67.97,67.19,5.2567,5.2567,0.0,0.0,12,25.0
15/9-F-1,1050.0,0,NONE,False,1050.0,0.2891,23,67.97,67.19,4.5826,4.5826,0.0,0.0,11,0.0
15/9-F-1,1075.0,0,NONE,False,1075.0,0.296,23,67.97,67.19,4.5826,4.5826,0.0,0.0,11,25.0
15/9-F-1,1100.0,0,NONE,False,1100.0,0.3029,23,67.97,67.19,0.4809,0.4809,0.0,0.0,1,20.0
15/9-F-1,1125.0,0,NONE,False,1125.0,0.3097,23,67.97,67.19,0.4809,0.4809,0.0,0.0,1,5.0
15/9-F-1,1150.0,0,NONE,False,1150.0,0.3166,23,67.97,67.19,0.0,0.0,0.0,0.0,0,30.0
15/9-F-1,1175.0,0,NONE,False,1175.0,0.3235,23,67.97,67.19,0.0,0.0,0.0,0.0,0,55.0
15/9-F-1,1200.0,0,NONE,False,1200.0,0.3304,23,67.97,67.19,0.0,0.0,0.0,0.0,0,38.0
15/9-F-1,1225.0,0,NONE,False,1225.0,0.3373,23,67.97,67.19,0.5991,0.0,0.0,0.5991,1,13.0
15/9-F-1,1250.0,0,NONE,False,1250.0,0.3442,23,67.97,67.19,0.5991,0.0,0.0,0.5991,1,12.0
15/9-F-1,1275.0,0,NONE,False,1275.0,0.351,23,67.97,67.19,0.65,0.0,0.0,0.65,1,5.6
15/9-F-1,1300.0,0,NONE,False,1300.0,0.3579,23,67.97,67.19,1.9,1.25,0.0,0.65,3,13.7
15/9-F-1,1325.0,0,NONE,False,1325.0,0.3648,23,67.97,67.19,1.25,1.25,0.0,0.0,2,4.0
15/9-F-1,1350.0,0,NONE,False,1350.0,0.3717,23,67.97,67.19,4.5808,3.9311,0.0,0.6497,7,4.0
15/9-F-1,1375.0,0,NONE,False,1375.0,0.3786,23,67.97,67.19,5.2305,3.9311,0.0,1.2994,8,6.0
15/9-F-1,1400.0,0,NONE,False,1400.0,0.3855,23,67.97,67.19,0.6497,0.0,0.0,0.6497,1,19.0
15/9-F-1,1425.0,0,NONE,False,1425.0,0.3923,23,67.97,67.19,0.0,0.0,0.0,0.0,0,35.0
15/9-F-1,1450.0,0,NONE,False,1450.0,0.3992,23,67.97,67.19,0.6037,0.6037,0.0,0.0,1,10.0
15/9-F-1,1475.0,0,NONE,False,1475.0,0.4061,23,67.97,67.19,1.2074,0.6037,0.0,0.6037,2,15.0
15/9-F-1,1500.0,0,NONE,False,1500.0,0.413,23,67.97,67.19,0.6037,0.0,0.0,0.6037,1,7.0
15/9-F-1,1525.0,0,NONE,False,1525.0,0.4199,23,67.97,67.19,0.6356,0.0,0.0,0.6356,1,7.0
15/9-F-1,1550.0,0,NONE,False,1550.0,0.4268,23,67.97,67.19,0.6356,0.0,0.0,0.6356,1,18.0
15/9-F-1,1575.0,0,NONE,False,1575.0,0.4336,23,67.97,67.19,0.0,0.0,0.0,0.0,0,43.0
15/9-F-1,1600.0,0,NONE,False,1600.0,0.4405,23,67.97,67.19,0.0,0.0,0.0,0.0,0,61.0
15/9-F-1,1625.0,0,NONE,False,1625.0,0.4474,23,67.97,67.19,0.0,0.0,0.0,0.0,0,36.0
15/9-F-1,1650.0,0,NONE,False,1650.0,0.4543,23,67.97,67.19,0.6741,0.0,0.0,0.6741,1,11.0
15/9-F-1,1675.0,0,NONE,False,1675.0,0.4612,23,67.97,67.19,0.6741,0.0,0.0,0.6741,1,14.0
15/9-F-1,1700.0,0,NONE,False,1700.0,0.4681,23,67.97,67.19,0.0,0.0,0.0,0.0,0,39.0
15/9-F-1,1725.0,0,NONE,False,1725.0,0.4749,23,67.97,67.19,0.0,0.0,0.0,0.0,0,39.0
15/9-F-1,1750.0,0,NONE,False,1750.0,0.4818,23,67.97,67.19,0.6356,0.6356,0.0,0.0,1,14.0
15/9-F-1,1775.0,0,NONE,False,1775.0,0.4887,23,67.97,67.19,0.6356,0.6356,0.0,0.0,1,11.0
15/9-F-1,1800.0,0,NONE,False,1800.0,0.4956,23,67.97,67.19,0.0,0.0,0.0,0.0,0,36.0
15/9-F-1,1825.0,0,NONE,False,1825.0,0.5025,23,67.97,67.19,0.0,0.0,0.0,0.0,0,42.0
15/9-F-1,1850.0,0,NONE,False,1850.0,0.5094,23,67.97,67.19,0.5991,0.5991,0.0,0.0,1,17.0
15/9-F-1,1875.0,0,NONE,False,1875.0,0.5162,23,67.97,67.19,1.2732,0.5991,0.0,0.6741,2,2.0
15/9-F-1,1900.0,0,NONE,False,1900.0,0.5231,23,67.97,67.19,0.6741,0.0,0.0,0.6741,1,23.0
15/9-F-1,1925.0,0,NONE,False,1925.0,0.53,23,67.97,67.19,0.0,0.0,0.0,0.0,0,48.0
15/9-F-1,1950.0,0,NONE,False,1950.0,0.5369,23,67.97,67.19,0.0,0.0,0.0,0.0,0,73.0
15/9-F-1,1975.0,0,NONE,False,1975.0,0.5438,23,67.97,67.19,0.0,0.0,0.0,0.0,0,59.0
15/9-F-1,2000.0,0,NONE,False,2000.0,0.5507,23,67.97,67.19,0.0,0.0,0.0,0.0,0,34.0
15/9-F-1,2025.0,0,NONE,False,2025.0,0.5575,23,67.97,67.19,0.6497,0.6497,0.0,0.0,1,9.0
15/9-F-1,2050.0,0,NONE,False,2050.0,0.5644,23,67.97,67.19,0.6497,0.6497,0.0,0.0,1,16.0
15/9-F-1,2075.0,0,NONE,False,2075.0,0.5713,23,67.97,67.19,0.5995,0.5995,0.0,0.0,1,25.0
15/9-F-1,2100.0,0,NONE,False,2100.0,0.5782,23,67.97,67.19,0.5995,0.5995,0.0,0.0,1,0.0
15/9-F-1,2125.0,0,NONE,False,2125.0,0.5851,23,67.97,67.19,0.5995,0.5995,0.0,0.0,1,25.0
15/9-F-1,2150.0,0,NONE,False,2150.0,0.592,23,67.97,67.19,0.6354,0.6354,0.0,0.0,1,14.0
15/9-F-1,2175.0,0,NONE,False,2175.0,0.5988,23,67.97,67.19,1.914,1.2747,0.0,0.6393,3,11.0
15/9-F-1,2200.0,0,NONE,False,2200.0,0.6057,23,67.97,67.19,2.517,1.2384,0.0,1.2786,4,1.0
15/9-F-1,2225.0,0,NONE,False,2225.0,0.6126,23,67.97,67.19,1.8379,0.5991,0.0,1.2388,3,6.0
15/9-F-1,2250.0,0,NONE,False,2250.0,0.6195,23,67.97,67.19,1.1986,0.5991,0.0,0.5995,2,2.0
15/9-F-1,2275.0,0,NONE,False,2275.0,0.6264,23,67.97,67.19,0.5991,0.5991,0.0,0.0,1,23.0
15/9-F-1,2300.0,0,NONE,False,2300.0,0.6333,23,67.97,67.19,0.0,0.0,0.0,0.0,0,28.0
15/9-F-1,2325.0,0,NONE,False,2325.0,0.6401,23,67.97,67.19,0.5991,0.0,0.0,0.5991,1,3.0
15/9-F-1,2350.0,0,NONE,False,2350.0,0.647,23,67.97,67.19,1.2345,0.0,0.0,1.2345,2,12.0
15/9-F-1,2375.0,0,NONE,False,2375.0,0.6539,23,67.97,67.19,0.6354,0.0,0.0,0.6354,1,13.0
15/9-F-1,2400.0,0,NONE,False,2400.0,0.6608,23,67.97,67.19,0.5995,0.5995,0.0,0.0,1,10.0
15/9-F-1,2425.0,0,NONE,False,2425.0,0.6677,23,67.97,67.19,0.5995,0.5995,0.0,0.0,1,15.0
15/9-F-1,2450.0,0,NONE,False,2450.0,0.6746,23,67.97,67.19,0.0,0.0,0.0,0.0,0,39.2
15/9-F-1,2475.0,0,NONE,False,2475.0,0.6814,23,67.97,67.19,0.6354,0.6354,0.0,0.0,1,14.2
15/9-F-1,2500.0,0,NONE,False,2500.0,0.6883,23,67.97,67.19,1.9836,1.9836,0.0,0.0,3,10.8
15/9-F-1,2525.0,0,NONE,False,2525.0,0.6952,23,67.97,67.19,2.6964,2.6964,0.0,0.0,4,4.0
15/9-F-1,2550.0,0,NONE,False,2550.0,0.7021,23,67.97,67.19,4.6417,4.6417,0.0,0.0,7,15.0
15/9-F-1,2575.0,1,MULTIPLE,False,2575.0,0.709,23,67.97,67.19,3.8926,3.8926,0.0,0.0,6,2.5
15/9-F-1,2600.0,0,NONE,False,2600.0,0.7159,23,67.97,67.19,3.0214,3.0214,0.0,0.0,5,2.0
15/9-F-1,2625.0,0,NONE,False,2625.0,0.7227,23,67.97,67.19,3.072,3.072,0.0,0.0,5,9.0
15/9-F-1,2650.0,0,NONE,False,2650.0,0.7296,23,67.97,67.19,3.8581,3.8581,0.0,0.0,6,0.3
15/9-F-1,2675.0,0,NONE,False,2675.0,0.7365,23,67.97,67.19,4.4446,4.4446,0.0,0.0,7,1.0
15/9-F-1,2700.0,0,NONE,False,2700.0,0.7434,23,67.97,67.19,1.2362,1.2362,0.0,0.0,2,22.7
15/9-F-1,2725.0,0,NONE,False,2725.0,0.7503,23,67.97,67.19,0.5995,0.5995,0.0,0.0,1,17.0
15/9-F-1,2750.0,0,NONE,False,2750.0,0.7572,23,67.97,67.19,1.9289,1.9289,0.0,0.0,3,8.0
15/9-F-1,2775.0,0,NONE,False,2775.0,0.764,23,67.97,67.19,1.9756,1.9756,0.0,0.0,3,0.0
15/9-F-1,2800.0,0,NONE,False,2800.0,0.7709,23,67.97,67.19,1.2959,1.2959,0.0,0.0,2,18.2
15/9-F-1,2825.0,0,NONE,False,2825.0,0.7778,23,67.97,67.19,2.4833,2.4833,0.0,0.0,4,2.0
15/9-F-1,2850.0,0,NONE,False,2850.0,0.7847,23,67.97,67.19,3.133,3.133,0.0,0.0,5,0.0
15/9-F-1,2875.0,0,NONE,False,2875.0,0.7916,23,67.97,67.19,4.4467,4.4467,0.0,0.0,7,1.0
15/9-F-1,2900.0,0,NONE,False,2900.0,0.7985,23,67.97,67.19,3.2485,3.2485,0.0,0.0,5,15.0
15/9-F-1,2925.0,0,NONE,False,2925.0,0.8053,23,67.97,67.19,1.9289,1.2492,0.0,0.6797,3,2.0
15/9-F-1,2950.0,0,NONE,False,2950.0,0.8122,23,67.97,67.19,1.2792,0.5995,0.0,0.6797,2,23.0
15/9-F-1,2975.0,0,NONE,False,2975.0,0.8191,23,67.97,67.19,1.7985,1.7985,0.0,0.0,3,8.0
15/9-F-1,3000.0,0,NONE,False,3000.0,0.826,23,67.97,67.19,2.398,2.398,0.0,0.0,4,17.0
15/9-F-1,3025.0,0,NONE,False,3025.0,0.8329,23,67.97,67.19,2.4339,2.4339,0.0,0.0,4,0.0
15/9-F-1,3050.0,0,NONE,False,3050.0,0.8398,23,67.97,67.19,4.8319,4.8319,0.0,0.0,8,3.0
15/9-F-1,3075.0,0,NONE,False,3075.0,0.8466,23,67.97,67.19,3.698,3.698,0.0,0.0,6,15.0
15/9-F-1,3100.0,0,NONE,False,3100.0,0.8535,23,67.97,67.19,1.3,1.3,0.0,0.0,2,10.0
15/9-F-1,3125.0,0,NONE,False,3125.0,0.8604,23,67.97,67.19,0.0,0.0,0.0,0.0,0,35.0
15/9-F-1,3150.0,0,NONE,False,3150.0,0.8673,23,67.97,67.19,0.5995,0.5995,0.0,0.0,1,11.0
15/9-F-1,3175.0,0,NONE,False,3175.0,0.8742,23,67.97,67.19,2.4601,2.4601,0.0,0.0,4,14.0
15/9-F-1,3200.0,0,NONE,False,3200.0,0.8811,23,67.97,67.19,2.496,2.496,0.0,0.0,4,6.0
15/9-F-1,3225.0,0,NONE,False,3225.0,0.8879,23,67.97,67.19,1.834,1.2345,0.0,0.5995,3,18.0
15/9-F-1,3250.0,0,NONE,False,3250.0,0.8948,23,67.97,67.19,1.7981,1.1986,0.0,0.5995,3,2.0
15/9-F-1,3275.0,0,NONE,False,3275.0,0.9017,23,67.97,67.19,1.2245,1.2245,0.0,0.0,2,3.0
15/9-F-1,3300.0,0,NONE,False,3300.0,0.9086,23,67.97,67.19,1.2241,1.2241,0.0,0.0,2,4.0
15/9-F-1,3325.0,0,NONE,False,3325.0,0.9155,23,67.97,67.19,0.5991,0.5991,0.0,0.0,1,6.0
15/9-F-1,3350.0,0,NONE,False,3350.0,0.9224,23,67.97,67.19,0.0,0.0,0.0,0.0,0,31.0
15/9-F-1,3375.0,0,NONE,False,3375.0,0.9292,23,67.97,67.19,0.0,0.0,0.0,0.0,0,56.0
15/9-F-1,3400.0,0,NONE,False,3400.0,0.9361,23,67.97,67.19,0.0,0.0,0.0,0.0,0,39.0
15/9-F-1,3425.0,0,NONE,False,3425.0,0.943,23,67.97,67.19,1.1982,1.1982,0.0,0.0,2,14.0
15/9-F-1,3450.0,0,NONE,False,3450.0,0.9499,23,67.97,67.19,1.1982,1.1982,0.0,0.0,2,10.0
15/9-F-1,3475.0,0,NONE,False,3475.0,0.9568,23,67.97,67.19,0.0,0.0,0.0,0.0,0,35.0
15/9-F-1,3500.0,0,NONE,False,3500.0,0.9637,23,67.97,67.19,0.0,0.0,0.0,0.0,0,58.0
15/9-F-1,3525.0,0,NONE,False,3525.0,0.9705,23,67.97,67.19,0.0,0.0,0.0,0.0,0,33.0
15/9-F-1,3550.0,0,NONE,False,3550.0,0.9774,23,67.97,67.19,0.6354,0.0,0.0,0.6354,1,8.0
15/9-F-1,3575.0,0,NONE,False,3575.0,0.9843,23,67.97,67.19,1.9205,1.2851,0.0,0.6354,3,6.0
15/9-F-1,3600.0,0,NONE,False,3600.0,0.9912,23,67.97,67.19,1.2851,1.2851,0.0,0.0,2,19.0
15/9-F-1,3625.0,0,NONE,False,3625.0,0.9981,23,67.97,67.19,0.6497,0.6497,0.0,0.0,1,7.0
15/9-F-1 A,50.0,0,NONE,False,50.0,0.0136,23,68.26,67.73,3.9901,0.6486,0.0,3.3415,6,0.0
15/9-F-1 A,75.0,0,NONE,False,75.0,0.0204,23,68.26,67.73,3.9471,1.9458,0.0,2.0013,6,5.0
15/9-F-1 A,100.0,0,NONE,False,100.0,0.0272,23,68.26,67.73,3.2746,3.2746,0.0,0.0,5,2.0
15/9-F-1 A,125.0,0,NONE,False,125.0,0.0339,23,68.26,67.73,5.9967,5.9967,0.0,0.0,9,0.6
15/9-F-1 A,150.0,0,NONE,False,150.0,0.0407,23,68.26,67.73,6.0081,6.0081,0.0,0.0,9,0.1
15/9-F-1 A,175.0,0,NONE,False,175.0,0.0475,23,68.26,67.73,2.635,1.9612,0.0,0.6738,4,3.0
15/9-F-1 A,200.0,0,NONE,False,200.0,0.0543,23,68.26,67.73,2.592,1.9182,0.0,0.6738,4,18.0
15/9-F-1 A,225.0,0,NONE,False,225.0,0.0611,23,68.26,67.73,4.6084,4.6084,0.0,0.0,7,7.0
15/9-F-1 A,250.0,0,NONE,False,250.0,0.0679,23,68.26,67.73,4.6588,4.6588,0.0,0.0,7,1.0
15/9-F-1 A,275.0,0,NONE,False,275.0,0.0747,23,68.26,67.73,3.2958,3.2958,0.0,0.0,5,11.6
15/9-F-1 A,300.0,0,NONE,False,300.0,0.0815,23,68.26,67.73,2.6183,1.9482,0.6701,0.0,4,7.0
15/9-F-1 A,325.0,0,NONE,False,325.0,0.0883,23,68.26,67.73,0.6701,0.0,0.6701,0.0,1,15.0
15/9-F-1 A,350.0,0,NONE,False,350.0,0.0951,23,68.26,67.73,0.0,0.0,0.0,0.0,0,40.0
15/9-F-1 A,375.0,0,NONE,False,375.0,0.1018,23,68.26,67.73,0.0,0.0,0.0,0.0,0,65.0
15/9-F-1 A,400.0,0,NONE,False,400.0,0.1086,23,68.26,67.73,0.0,0.0,0.0,0.0,0,90.0
15/9-F-1 A,425.0,0,NONE,False,425.0,0.1154,23,68.26,67.73,0.0,0.0,0.0,0.0,0,115.0
15/9-F-1 A,450.0,0,NONE,False,450.0,0.1222,23,68.26,67.73,0.0,0.0,0.0,0.0,0,128.0
15/9-F-1 A,475.0,0,NONE,False,475.0,0.129,23,68.26,67.73,0.0,0.0,0.0,0.0,0,103.0
15/9-F-1 A,500.0,0,NONE,False,500.0,0.1358,23,68.26,67.73,0.0,0.0,0.0,0.0,0,78.0
15/9-F-1 A,525.0,0,NONE,False,525.0,0.1426,23,68.26,67.73,0.0,0.0,0.0,0.0,0,53.0
15/9-F-1 A,550.0,0,NONE,False,550.0,0.1494,23,68.26,67.73,0.0,0.0,0.0,0.0,0,28.0
