event_id,well_id,wellbore_id,timestamp_start,timestamp_end,depth_start,depth_end,event_type,description,source,source_file,extraction_method,confidence
a0521aba-b848-400d-bd2f-c7c95350c7d7,NO,NO 15/9-F-10,name 2009-04-09T06:00:00+02:00,name 2009-04-09T08:45:00+02:00,45,45,NPT,Waited on weather. Issued notice to shut in adjacent wells at 06:45. Meanwhile removed end stops on HTS. Made up aluminium inner string on HTS.,VOLVE_DDR,15_9_F_10_2009_04_10.xml,XML_NODE_KEYWORD,MEDIUM
b0f5b2ec-efd2-4e3b-b418-6db2122bda99,NO,NO 15/9-F-10,name 2009-04-09T15:30:00+02:00,name 2009-04-09T16:15:00+02:00,202,202,ABNORMAL_OPERATION,"Pumped indicator pill (LCM). Not able to suck effectively from pit. Changed mudpump, but problems prevailing. Mudpump strainers plugged by LCM. Total LCM pill pumped 3,5 m3. Displaced LCM pill to string by pumping 3,6 m3 seawater.",VOLVE_DDR,15_9_F_10_2009_04_10.xml,XML_NODE_KEYWORD,LOW
23e0634f-8308-42ab-bb38-221d30717eec,NO,NO 15/9-F-10,name 2009-04-09T18:00:00+02:00,name 2009-04-10T00:00:00+02:00,202,202,NPT,"Waited on cement to set up. At 22:00, checked inclinometer x/y readings 0,2/0,12. Weight in block 97 MT. Issued notice for shut in of adjacent wells at 23:30.",VOLVE_DDR,15_9_F_10_2009_04_10.xml,XML_NODE_KEYWORD,MEDIUM
eb33809d-3b09-4701-8b78-db0024cbfc96,NO,NO 15/9-F-10,name 2009-04-10T00:00:00+02:00,name 2009-04-10T00:45:00+02:00,202,202,NPT,Waited on cement to set up. Meanwhile performed toolbox talk for disconnecting landing string. Checked cement sample - ok.,VOLVE_DDR,15_9_F_10_2009_04_11.xml,XML_NODE_KEYWORD,MEDIUM
a682a617-ea3e-42c7-aa61-7afa2f5248c4,NO,NO 15/9-F-10,name 2009-04-10T07:15:00+02:00,name 2009-04-10T11:15:00+02:00,136,136,EQUIPMENT_FAILURE,"Made up 26"" drilling BHA comprising of 26"" bit/stab/motor, GWD and powerpulse. Established scribeline from bent sub to MWD and recorded correction. Made up UBHO and adjusted landing sub as required. Made 8 1/4"" DC stand and DC/jar stand. Recessed operation for TDS service/repair.",VOLVE_DDR,15_9_F_10_2009_04_11.xml,XML_NODE_KEYWORD,MEDIUM
5fd667d6-062a-4417-b61d-49b780210497,NO,NO 15/9-F-10,name 2009-04-10T11:15:00+02:00,name 2009-04-10T19:30:00+02:00,136,136,EQUIPMENT_FAILURE,"Changed around stabilizing liners on TDS due to observed wear on drillpipe couplings. Observed rear liner crest more worn than front liner crest. Discussed options. Carried out rig repair of worn liner, i.e. clad welding. Installed modified liner crests on TDS. Comment : New stabilizer liners ordered from rig 30/1-09. Order sendt from Maersk office in town to supplier 8/4-09.",VOLVE_DDR,15_9_F_10_2009_04_11.xml,XML_NODE_KEYWORD,MEDIUM
2cac02d9-6aaa-4fc4-814d-7303731fec2a,NO,NO 15/9-F-10,name 2009-04-10T21:15:00+02:00,name 2009-04-10T22:15:00+02:00,175,175,EQUIPMENT_FAILURE,Made up TDS to test modified stabilizing liner on TDS. Observed scores on DP coupling when rotating pipe. Discussed situation. Opened IBOP and rotated pipe - observed no contact between dies and DP coupling. Decided to continue operation without repair/modifications.,VOLVE_DDR,15_9_F_10_2009_04_11.xml,XML_NODE_KEYWORD,MEDIUM
b394ac99-dd75-40a6-a05f-0824ac942bd8,NO,NO 15/9-F-10,name 2009-04-11T04:00:00+02:00,name 2009-04-11T04:15:00+02:00,231,231,EQUIPMENT_FAILURE,Removed automatic slips from rotary for repair. Continued operation with manual slips.,VOLVE_DDR,15_9_F_10_2009_04_12.xml,XML_NODE_KEYWORD,MEDIUM
9f2be80b-c188-45a0-8086-a58eed737d74,NO,NO 15/9-F-10,name 2009-04-11T21:45:00+02:00,name 2009-04-11T22:00:00+02:00,298,298,EQUIPMENT_FAILURE,Inserted automatic slips (after repair job).,VOLVE_DDR,15_9_F_10_2009_04_12.xml,XML_NODE_KEYWORD,MEDIUM
12a1340e-9635-4948-9d14-631193c096ce,NO,NO 15/9-F-10,name 2009-04-11T22:15:00+02:00,name 2009-04-12T00:00:00+02:00,328,328,KICK,Initiated kick off according to DDs instructions. Drilled/slided from 298 m to 328 m MD. Drilling parameters : Flow 3000 lpm / SPP ~75 bar / 87-121 RPM /  WOB 2-10 MT / Torque 1-4 kNm. Performed gMWD survey at 316 m MD.,VOLVE_DDR,15_9_F_10_2009_04_12.xml,XML_NODE_KEYWORD,HIGH
6cd33971-6798-4621-ae9e-cfb73b289bff,NO,NO 15/9-F-10,name 2009-04-17T07:30:00+02:00,name 2009-04-17T08:30:00+02:00,1238,1238,STUCK_PIPE,"Attempted to RIH with 20"" casing / 18 3/4"" WH - negative. Worked to free pipe with alternating up/down weights, 50 MT set down / 60 MT overpull - negative - 20"" casing differential stuck. String movement < 50 cm. Set down 50 MT weight. Installed split bowl and set casing in slips. Discussed situation, decided to attempt making up TDS and displace well from 1,40 sg KCl mud to seawater.",VOLVE_DDR,15_9_F_10_2009_04_18.xml,XML_NODE_KEYWORD,HIGH
a12d713e-f996-4ebc-a33a-349c9edf5e74,NO,NO 15/9-F-10,name 2009-04-20T16:00:00+02:00,name 2009-04-20T17:00:00+02:00,0,0,ABNORMAL_OPERATION,Got problems with HPU due to overheating of hydraulic oil. Reverted to planned maintenance activity on TDS. Changed springs on centralizer bearing and die carrier. Meanwhile allowed hydraulic oil on HPU to cool.,VOLVE_DDR,15_9_F_10_2009_04_21.xml,XML_NODE_KEYWORD,LOW
f1cc06d3-1b11-467a-b7ee-75182cffe864,NO,NO 15/9-F-10,name 2009-04-21T10:45:00+02:00,name 2009-04-21T11:30:00+02:00,115,115,EQUIPMENT_FAILURE,Found sheared bolt on actuator for PS-21. Removed PS-21 for repairs. Installed master bushing. Repaired PS-21 slips.,VOLVE_DDR,15_9_F_10_2009_04_22.xml,XML_NODE_KEYWORD,MEDIUM
4619d4b5-3cca-43e3-9ccc-5346484871f2,NO,NO 15/9-F-10,name 2009-04-21T11:30:00+02:00,name 2009-04-21T11:45:00+02:00,194,194,EQUIPMENT_FAILURE,"RIH with 17 1/2"" drilling BHA on 5 1/2"" DP from 115 m to 194 m MD. Used manual slips. Meanwhile repaired PS-21 slips.",VOLVE_DDR,15_9_F_10_2009_04_22.xml,XML_NODE_KEYWORD,MEDIUM
7e329667-1919-4a1a-bbd3-a5c87e0c5a73,NO,NO 15/9-F-10,name 2009-04-24T01:00:00+02:00,name 2009-04-24T01:15:00+02:00,1516,1516,ABNORMAL_OPERATION,"Drilled with reduced ROP, 10 m/hr, due to problems with injection of cuttings.",VOLVE_DDR,15_9_F_10_2009_04_25.xml,XML_NODE_KEYWORD,LOW
1f4fe6fe-fa76-48df-87da-fdadf1d42666,NO,NO 15/9-F-10,name 2009-04-24T01:15:00+02:00,name 2009-04-24T03:00:00+02:00,1516,1516,ABNORMAL_OPERATION,"Pulled off bottom and circulated, due to problems with cuttings injection. 3500 l/min, 153 bar, 60 rpm, 7-9 kNm. Reciprocated pipe.",VOLVE_DDR,15_9_F_10_2009_04_25.xml,XML_NODE_KEYWORD,LOW
c1dd18e8-3482-4bc9-8539-5ee1483aba61,NO,NO 15/9-F-10,name 2009-04-24T06:00:00+02:00,name 2009-04-24T11:45:00+02:00,1640,1640,ABNORMAL_OPERATION,"Drilled 17 1/2"" hole from 1567m to 1640m. 4490 l/min, 240 bar, 160 rpm, 11-13 kNm. WOB 1-4 ton, ROP 10-17 m/hr. 
Simultaneously P/U and build 2 stands of 13 3/8"" casing set back. Malfunction occurred on alignment in FWD PRS. Emergency switch accidently activated during trouble shooting alignment problems on FWD PRS. Stop in operation while re-set (10 min).",VOLVE_DDR,15_9_F_10_2009_04_25.xml,XML_NODE_KEYWORD,LOW
2411353e-d3e2-419d-8d9a-f5729f036188,NO,NO 15/9-F-10,name 2009-04-25T03:45:00+02:00,name 2009-04-25T04:15:00+02:00,1866,1866,ABNORMAL_OPERATION,"Picked off bottom, circulated and reciprocated pipe while trouble shooting problems in cutting injection system. 3100 l/min, 140 bar, 60 rpm, 7-9 kNm.",VOLVE_DDR,15_9_F_10_2009_04_26.xml,XML_NODE_KEYWORD,LOW
e7ce461e-7e85-4532-9605-ebe7b944d19c,NO,NO 15/9-F-10,name 2009-04-25T06:00:00+02:00,name 2009-04-25T12:00:00+02:00,1970,1970,EQUIPMENT_FAILURE,"Drilled 17 1/2"" hole from 1889m to 1970m. 4490 l/min, 250 bar, 160 rpm, 11-13 kNm. WOB 1-4 ton, ROP 15-17 m/hr.  
Meanwhile MU 13 3/8"" csg in stands. 09:00 broke two bolts on flushjoint elevator tilt cylinder. Secured and repaired flush joint elevator.",VOLVE_DDR,15_9_F_10_2009_04_26.xml,XML_NODE_KEYWORD,MEDIUM
b3e4647c-7e96-4a57-8e7a-d7e830787b0f,NO,NO 15/9-F-10,name 2009-04-25T12:00:00+02:00,name 2009-04-25T19:15:00+02:00,2062,2062,EQUIPMENT_FAILURE,"Drilled 17 1/2"" hole from 1970m to 2062m. 4490 l/min, 253 bar, 160 rpm, 11-13 kNm. WOB 1-4 ton, ROP 15-17 m/hr.  Plugging i CRI and conveyers.
Meanwhile repaired flushjoint elevator on fwd PRS.",VOLVE_DDR,15_9_F_10_2009_04_26.xml,XML_NODE_KEYWORD,MEDIUM
8bf44188-8c01-4e02-8133-49a7d9fffead,NO,NO 15/9-F-10,name 2009-04-26T19:00:00+02:00,name 2009-04-26T21:00:00+02:00,2385,2385,ABNORMAL_OPERATION,"Drilled and steered 17 1/2"" hole from 2361m to 2385m. 4530 l/min, 277 bar, 180 rpm, 13-15 kNm. WOB 2-4 ton, ROP 15-17 m/hr.   Problem with mud pump.",VOLVE_DDR,15_9_F_10_2009_04_27.xml,XML_NODE_KEYWORD,LOW
36c2ba5a-9431-4234-a703-854f228f34a6,NO,NO 15/9-F-10,name 2009-04-26T21:15:00+02:00,name 2009-04-27T00:00:00+02:00,2414,2414,ABNORMAL_OPERATION,"Problem cleared. Drilled and steered 17 1/2"" hole from 2385m to 2414m. 4530 l/min, 277 bar, 180 rpm, 13-15 kNm. WOB 4-6 ton, ROP 15-17 m/hr.",VOLVE_DDR,15_9_F_10_2009_04_27.xml,XML_NODE_KEYWORD,LOW
ce8ce0dd-aaa3-46c9-863a-9535bf5a49cc,NO,NO 15/9-F-10,name 2009-04-27T17:30:00+02:00,name 2009-04-27T18:45:00+02:00,2616,2616,MUD_LOSS,"Circulated 2000 ltrs at bottom.  4500 l/min, 275 bar, 160 rpm, 17-19 kNm. 2,5m3/hr mud loss.",VOLVE_DDR,15_9_F_10_2009_04_28.xml,XML_NODE_KEYWORD,HIGH
9fd8642c-0a1e-48d5-a1fe-b9579f1d3b25,NO,NO 15/9-F-10,name 2009-04-27T18:45:00+02:00,name 2009-04-27T21:45:00+02:00,2616,2616,MUD_LOSS,"Circulated hole clean. 4490 l/min, 280 bar, 150 rpm, 12-14 kNm. Reciprocated pipe between 2616m and 2589m.  Had 1,5m3/hr mud loss during circulation.",VOLVE_DDR,15_9_F_10_2009_04_28.xml,XML_NODE_KEYWORD,HIGH
a3575a5b-8489-4df4-bc25-94796d4903a8,NO,NO 15/9-F-10,name 2009-04-27T21:45:00+02:00,name 2009-04-28T00:00:00+02:00,2616,2616,MUD_LOSS,"Circulated hole clean. 4490 l/min, 280 bar, 150 rpm, 12-14 kNm. Reciprocated pipe between 2616m and 2589m. Had 1m3/hr mud loss during circulation, increasing to 1,5m3/hr.  Started to mix LCM pill.",VOLVE_DDR,15_9_F_10_2009_04_28.xml,XML_NODE_KEYWORD,HIGH
a3bb1cdf-fcaa-4579-9fc6-51914b85092f,NO,NO 15/9-F-10,name 2009-04-28T00:00:00+02:00,name 2009-04-28T05:00:00+02:00,2616,2616,NPT,"Circulated hole while waiting on LCM pill mixing. 3500 l/min, 180 bar, 50 rpm, 12-14 kNm. Reciprocated pipe between 2616m and 2589m.",VOLVE_DDR,15_9_F_10_2009_04_29.xml,XML_NODE_KEYWORD,MEDIUM
a2339fbc-51c4-4c0f-b064-0faa13fa0aaf,NO,NO 15/9-F-10,name 2009-04-28T05:00:00+02:00,name 2009-04-28T05:30:00+02:00,2616,2616,NPT,"Circulated hole while waiting on hi-vis pill mixing. 3500 l/min, 180 bar, 50 rpm, 12-14 kNm. Reciprocated pipe between 2616m and 2589m.",VOLVE_DDR,15_9_F_10_2009_04_29.xml,XML_NODE_KEYWORD,MEDIUM
5e5fc4b7-b465-41fd-b55f-0905a86c2f7d,NO,NO 15/9-F-10,name 2009-04-28T08:15:00+02:00,name 2009-04-28T16:15:00+02:00,2328,2328,STUCK_PIPE,"Pulled from 2351m to 2328m. Observed 30 ton overpull. Observed pack off repetedly.  Worked string from 2360m to 2328m, 0-4500 l/min, 0-270 bar, 0-120 rpm, 0-25 kNm, 0-30 ton over pull.",VOLVE_DDR,15_9_F_10_2009_04_29.xml,XML_NODE_KEYWORD,HIGH
82246370-3d44-4099-a4cc-09086e1a4a90,NO,NO 15/9-F-10,name 2009-04-29T02:00:00+02:00,name 2009-04-29T02:15:00+02:00,2213,2213,MUD_LOSS,"Flow checked well, 300 l/hr static loss.",VOLVE_DDR,15_9_F_10_2009_04_30.xml,XML_NODE_KEYWORD,HIGH
b08d269f-8fda-4c3b-8fe4-f03c839018ac,NO,NO 15/9-F-10,name 2009-04-29T04:45:00+02:00,name 2009-04-29T05:00:00+02:00,2252,2252,MUD_LOSS,Flow checked prior to back reaming. 360 l/min static loss.,VOLVE_DDR,15_9_F_10_2009_04_30.xml,XML_NODE_KEYWORD,HIGH
bbcd5e0d-c3d9-4461-8d7c-d06de75cf2d1,NO,NO 15/9-F-10,name 2009-04-29T22:15:00+02:00,name 2009-04-29T22:30:00+02:00,1367,1367,MUD_LOSS,"Flow checked well, 400 l/hr static loss. Simultaneously, checked and greased PRS.",VOLVE_DDR,15_9_F_10_2009_04_30.xml,XML_NODE_KEYWORD,HIGH
7d300d66-0f02-4417-8835-705059c20aed,NO,NO 15/9-F-10,name 2009-05-01T20:00:00+02:00,name 2009-05-01T21:30:00+02:00,1418,1418,ABNORMAL_OPERATION,"RIH with stands of 13 3/8"" casing from 1382 - 1484 m; broke out and dressed threads on Tesco CDS tool due to alignement problems.",VOLVE_DDR,15_9_F_10_2009_05_02.xml,XML_NODE_KEYWORD,LOW
71f2bd51-bebe-4709-9815-2e19dcebcf9d,NO,NO 15/9-F-10,name 2009-05-03T19:30:00+02:00,name 2009-05-03T21:30:00+02:00,2607.5,2607.5,MUD_LOSS,"Circulated and conditioned mud prior to casing cementing job; broke circulation and gradually increased pump rate to 2960 lpm / 64 bar, circulated a total of 1.2 x casing volumes. Mud weights in/out = 1.51 sg, no losses seen. Meanwhile held pre-job safety meeting with involved personnel prior to cementing operations; reviewed check lists and relevant safety / operational issues.",VOLVE_DDR,15_9_F_10_2009_05_04.xml,XML_NODE_KEYWORD,HIGH
96dcacd4-dbdd-4623-afa8-3f57517e257b,NO,NO 15/9-F-10,name 2009-05-04T00:00:00+02:00,name 2009-05-04T00:30:00+02:00,2607.5,2607.5,MUD_LOSS,"Continued to displace cement slurry in place with rig pumps; recorded 20 bar pressure increase when cement spacer / slurry entered into open hole. Reduced pump rate to 1200 lpm / 27 bar prior to bumping top plug. No losses seen during the entire cementing and displacement operations.  Bumped top wiper plug at 8704 strokes, corresponding to 96.2 % pump efficiency. Shut down pumps and observed pressure drop from 38 - 18 bar. Pumped additional 20 strokes and observed pressure increase from 18 - 31 bar with returns back to surface. Shut down pumps.",VOLVE_DDR,15_9_F_10_2009_05_05.xml,XML_NODE_KEYWORD,HIGH
e7d44e16-fef9-487c-b049-627688e0878b,NO,NO 15/9-F-10,name 2009-05-05T22:00:00+02:00,name 2009-05-06T00:00:00+02:00,1550,1550,KICK,"RIH with BHA on 5 1/2"" DP from 600 - 1550 m; filled pipe every 300 m, performed kick drill with crew.",VOLVE_DDR,15_9_F_10_2009_05_06.xml,XML_NODE_KEYWORD,HIGH
9002d888-d308-43ff-9888-b5bdc87d2c1c,NO,NO 15/9-F-10,name 2009-05-07T06:30:00+02:00,name 2009-05-07T07:15:00+02:00,2595,2595,MUD_LOSS,"Flowchecked well inside shoe at 2595 m. Lossrate 180 l/ hr. Meanwhile held TBT prior to POOH, checked PRS dies.",VOLVE_DDR,15_9_F_10_2009_05_08.xml,XML_NODE_KEYWORD,HIGH
d01b34d7-9e89-489d-97ba-74cd8a224a9d,NO,NO 15/9-F-10,name 2009-05-07T07:15:00+02:00,name 2009-05-07T07:45:00+02:00,2595,2595,ABNORMAL_OPERATION,"Pumped 5 m3 1,55 sg slug and filled trip tank. Removed mud bucket. Observed problem with drawwork motor.",VOLVE_DDR,15_9_F_10_2009_05_08.xml,XML_NODE_KEYWORD,LOW
3b8b98b8-3ce0-49b4-991a-0b22eed65147,NO,NO 15/9-F-10,name 2009-05-07T07:45:00+02:00,name 2009-05-07T08:15:00+02:00,2595,2595,ABNORMAL_OPERATION,Investigated problem with drawwork. Kept hard tripping in both directions.,VOLVE_DDR,15_9_F_10_2009_05_08.xml,XML_NODE_KEYWORD,LOW
a0d1c29d-959f-47bd-b32f-c33ee917c145,NO,NO 15/9-F-10,name 2009-05-07T08:15:00+02:00,name 2009-05-07T11:30:00+02:00,178,178,ABNORMAL_OPERATION,"POOH with 12 1/4"" BHA from 2598 m to 178 m. Slower pulling speed to 2196 m due to problem with drawwork. Rectified problem and de-assign motor #4.",VOLVE_DDR,15_9_F_10_2009_05_08.xml,XML_NODE_KEYWORD,LOW
c41402c6-af52-4f0b-b93b-8e46d0495dca,NO,NO 15/9-F-10,name 2009-05-07T22:00:00+02:00,name 2009-05-07T22:30:00+02:00,2595,2595,ABNORMAL_OPERATION,Serviced TDS. Observed problem with Drawwork motors.,VOLVE_DDR,15_9_F_10_2009_05_08.xml,XML_NODE_KEYWORD,LOW
97afaac3-dffe-49cd-a428-52ae91d9c30c,NO,NO 15/9-F-10,name 2009-05-07T22:30:00+02:00,name 2009-05-07T23:00:00+02:00,2595,2595,ABNORMAL_OPERATION,Investigated problem with drawwork motors. Rectified problem and de-assign motor # 2.,VOLVE_DDR,15_9_F_10_2009_05_08.xml,XML_NODE_KEYWORD,LOW
d8d63c45-4add-4dc8-bb28-b78902d8e8f2,NO,NO 15/9-F-10,name 2009-05-10T12:30:00+02:00,name 2009-05-10T13:00:00+02:00,3319,3319,MUD_LOSS,Flow checked well prior to POOH. Observed loss of 70 l/ 30 min.,VOLVE_DDR,15_9_F_10_2009_05_11.xml,XML_NODE_KEYWORD,HIGH
844db4df-b868-4fa5-9a48-ef1f6b119599,NO,NO 15/9-F-10,name 2009-05-10T21:30:00+02:00,name 2009-05-10T22:00:00+02:00,192,192,KICK,Removed PS-21 slips and installed master bushing. Performed kick drill with involved personnel.,VOLVE_DDR,15_9_F_10_2009_05_11.xml,XML_NODE_KEYWORD,HIGH
548585bd-868a-4332-8f67-7064f3665ddd,NO,NO 15/9-F-10,name 2009-05-10T22:00:00+02:00,name 2009-05-10T22:15:00+02:00,192,192,EQUIPMENT_FAILURE,Flowchecked well prior to POOH with BHA. Meanwhile repaired loose connection on drawwork motor # 2.,VOLVE_DDR,15_9_F_10_2009_05_11.xml,XML_NODE_KEYWORD,MEDIUM
8278f893-cd41-4b40-9311-43a9ad793bb8,NO,NO 15/9-F-10,name 2009-05-10T22:15:00+02:00,name 2009-05-10T23:15:00+02:00,192,192,EQUIPMENT_FAILURE,Continued to repair loose connection on drawwork motor # 2. Meanwhile observed well on trip tank.,VOLVE_DDR,15_9_F_10_2009_05_11.xml,XML_NODE_KEYWORD,MEDIUM
25c01db3-f9d3-46fc-894b-b54dabd610d7,NO,NO 15/9-F-10,name 2009-05-11T10:00:00+02:00,name 2009-05-11T11:15:00+02:00,2850,2850,MUD_LOSS,"Monitored well on triptank. Initial loss rate 12 m3/ hr and decreased to 1,1 m3/ hr. Total loss 8.2 m3.",VOLVE_DDR,15_9_F_10_2009_05_12.xml,XML_NODE_KEYWORD,HIGH
fa4d9162-93f4-4860-963b-60ee059d3017,NO,NO 15/9-F-10,name 2009-05-11T12:30:00+02:00,name 2009-05-11T13:00:00+02:00,2850,2850,MUD_LOSS,Flowchecked well on triptank. Observed losses 400 l/ hr static losses.,VOLVE_DDR,15_9_F_10_2009_05_12.xml,XML_NODE_KEYWORD,HIGH
e028fd88-2e61-4cf6-910e-e556e8d28433,NO,NO 15/9-F-10,name 2009-05-11T13:45:00+02:00,name 2009-05-11T15:30:00+02:00,2676,2676,MUD_LOSS,"Established circulation at 2676 m. Increased flowrate slowly to 3500 lpm/ 220 bar, observed no loss to formation.",VOLVE_DDR,15_9_F_10_2009_05_12.xml,XML_NODE_KEYWORD,HIGH
4815f372-e4bc-41e3-ba4a-04879c320a02,NO,NO 15/9-F-10,name 2009-05-13T06:00:00+02:00,name 2009-05-13T10:15:00+02:00,3437,3437,ABNORMAL_OPERATION,"Continued drilling 12 1/4"" hole from 3433 m to 3437 m. Parameters: 3500 lpm/ 229 bar, 170 - 190 RPM/ 17-22 kNm, WOB: 4-10 ton, ROP: 1-3 m/hr, ECD: 1,33 sg. Observed problem with mudpumps.
Note: Hard formation from 3433 m to 3437 m.",VOLVE_DDR,15_9_F_10_2009_05_14.xml,XML_NODE_KEYWORD,LOW
26996908-1df7-43ed-afdb-790b654b6a54,NO,NO 15/9-F-10,name 2009-05-13T10:15:00+02:00,name 2009-05-13T11:45:00+02:00,3437,3437,EQUIPMENT_FAILURE,Troubleshot problems with mud pumps #1 and #2. Repaired liner spray.,VOLVE_DDR,15_9_F_10_2009_05_14.xml,XML_NODE_KEYWORD,MEDIUM
73afcade-985a-4744-be83-fe3857c12a9b,NO,NO 15/9-F-10,name 2009-05-13T17:00:00+02:00,name 2009-05-13T17:15:00+02:00,3243,3243,MUD_LOSS,"Flowchecked well on trip tank, had initial losses 480 l/hr, but decreasing trend to 360 l/hr.",VOLVE_DDR,15_9_F_10_2009_05_14.xml,XML_NODE_KEYWORD,HIGH
fbc93a93-b5ea-4f86-a44c-a89ccc2c4b4f,NO,NO 15/9-F-10,name 2009-05-14T00:15:00+02:00,name 2009-05-14T01:45:00+02:00,2598,2598,MUD_LOSS,Monitored well on trip tank while repairing ESD system on rig. Initial losses 100 l/hr.,VOLVE_DDR,15_9_F_10_2009_05_15.xml,XML_NODE_KEYWORD,HIGH
d7d3806f-57be-46b9-ab31-9c30d6a7172f,NO,NO 15/9-F-10,name 2009-05-14T05:00:00+02:00,name 2009-05-14T06:00:00+02:00,178,178,MUD_LOSS,"Flowchecked well on triptank prior to POOH with BHA, had initial losses 200 l/hr. Meanwhile removed PS-21 slips and installed master bushing. Rearranged pipe in derrick.",VOLVE_DDR,15_9_F_10_2009_05_15.xml,XML_NODE_KEYWORD,HIGH
45a90ba1-0ff2-46a8-8398-28d3e9841c1e,NO,NO 15/9-F-10,name 2009-05-14T06:00:00+02:00,name 2009-05-14T08:45:00+02:00,178,178,STUCK_PIPE,"When rearranged drill collar stand in derrick, drill collar stand went stuck in the fingerboard. Troubleshot on same and sorted out the problem. Removed the stand.",VOLVE_DDR,15_9_F_10_2009_05_15.xml,XML_NODE_KEYWORD,HIGH
94d7be03-b58f-4397-9c29-4cce042c0db1,NO,NO 15/9-F-10,name 2009-05-15T03:45:00+02:00,name 2009-05-15T06:00:00+02:00,1867,1867,MUD_LOSS,"RIH with 9 5/8"" liner on 5 1/2"" DP from 940 m to 1867 m. Filled every 5 stands. Running speed 412 m/ hr. Total losses while RIH with 9 5/8"" liner from surface to 1867 m; 7,6 m3. Losstrend is decreasing.",VOLVE_DDR,15_9_F_10_2009_05_16.xml,XML_NODE_KEYWORD,HIGH
901d87d4-fa33-4393-9309-51ec71765913,NO,NO 15/9-F-10,name 2009-05-15T08:45:00+02:00,name 2009-05-15T09:15:00+02:00,2595,2595,EQUIPMENT_FAILURE,Repaired hydraulic leak on aft iron roughneck. Meanwhile continued circulated with 1500 lpm/ 31 bar. Total pumped in shoe: 88 m3.,VOLVE_DDR,15_9_F_10_2009_05_16.xml,XML_NODE_KEYWORD,MEDIUM
12062ad9-0544-4f4a-b331-fa257c72d5d8,NO,NO 15/9-F-10,name 2009-05-15T15:45:00+02:00,name 2009-05-15T16:00:00+02:00,3440,3440,MUD_LOSS,"Washed in hole to TD at 3442 m with 400 lpm. Set down 10 ton. Pulled out to up weight and additional 2 m to 3439 m.  Estimated loss of 14 m3, while RIH with 9 5/8"" liner from surface to TD.",VOLVE_DDR,15_9_F_10_2009_05_16.xml,XML_NODE_KEYWORD,HIGH
a27933f3-aaa6-43d0-8eba-9c7e9c1db05b,NO,NO 15/9-F-10,name 2009-05-15T16:00:00+02:00,name 2009-05-15T18:00:00+02:00,3439,3439,MUD_LOSS,"Circulated at setting depth of the liner at 3439 m. Increased flowrate stepwise to 1200 lpm/ 35 bar, and loss free rate. Total pumped 100 m3, one OH volume.",VOLVE_DDR,15_9_F_10_2009_05_16.xml,XML_NODE_KEYWORD,HIGH
9254dcf5-f3cc-4e0d-be51-f61723303f96,NO,NO 15/9-F-10,name 2009-05-15T19:30:00+02:00,name 2009-05-15T20:45:00+02:00,3439,3439,MUD_LOSS,Staged up pumps to 2000 lpm/ 63 bar without losses.,VOLVE_DDR,15_9_F_10_2009_05_16.xml,XML_NODE_KEYWORD,HIGH
cd0eeeb4-f3f7-4eff-a136-8f65af868729,NO,NO 15/9-F-10,name 2009-05-15T20:45:00+02:00,name 2009-05-15T22:45:00+02:00,3439,3439,MUD_LOSS,"Reduced flowrate to 500 lpm, 16 bar. Established rotation 20 RPM/ 19-23 kNm. Increased flowrate to 2000 lpm/ 65 bar. Circulated BU with loss free circulation. Meanwhile held TBT with focus on cement job.",VOLVE_DDR,15_9_F_10_2009_05_16.xml,XML_NODE_KEYWORD,HIGH
dc824c4f-60e4-47c8-9294-628cce331b01,NO,NO 15/9-F-10,name 2009-05-16T01:00:00+02:00,name 2009-05-16T02:00:00+02:00,3439,3439,MUD_LOSS,"Displaced cement with OBM. Pumped with 2000 lpm - 20 rpm/ 28-42 kNm. Observed top dart at wiper plug at 1290 strokes, calculated stroke with 96 % efficiency were 1227 stroke. Top dart sheared out at 216 bar. No bump observed after 2770 strokes.  Pumped totally 60,7 m3. Total losses during cement job 8,5 m3. Unable to rotate string after 2000 strokes displaced volume. Bleed off and checked for back flow, none observed.",VOLVE_DDR,15_9_F_10_2009_05_17.xml,XML_NODE_KEYWORD,HIGH
bd4a468c-3708-4a17-990d-2fe9a696e4f7,NO,NO 15/9-F-10,name 2009-05-23T13:45:00+02:00,name 2009-05-23T14:30:00+02:00,3422,3422,EQUIPMENT_FAILURE,Repaired hydraulic leak on aft IR.,VOLVE_DDR,15_9_F_10_2009_05_24.xml,XML_NODE_KEYWORD,MEDIUM
2ed418f5-12cc-40db-9f2a-b6a667f6a6e8,NO,NO 15/9-F-10,name 2009-05-25T02:15:00+02:00,name 2009-05-25T04:15:00+02:00,3863,3863,EQUIPMENT_FAILURE,"Drilled 8 1/2"" hole section from 3839 m to 3863 m MD. Drilling parameters : Flow 2200 lpm / SPP 155 bar / 200 RPM / WOB 7-9 MT / Torque 20-25 kNm / ROP 17 m/hr. Picked off bottom and recessed operation for repair of TDS blower hose (air cooling system).",VOLVE_DDR,15_9_F_10_2009_05_26.xml,XML_NODE_KEYWORD,MEDIUM
